Indicator Name,Indicator Code,Country Name,Country Code,Year,Value
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Low income,LIC,2010,25.09402745
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Low income,LIC,2000,20.87794828
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Low income,LIC,1990,16.56950819
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Lower middle income,LMC,2019,56.70937345
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Lower middle income,LMC,2010,52.14669051
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Lower middle income,LMC,2000,46.87472777
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Lower middle income,LMC,1990,39.45534065
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Middle East & North Africa,MEA,2010,64.26769588
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Middle East & North Africa,MEA,2000,57.68900924
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Middle East & North Africa,MEA,1990,42.74762617
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Middle East & North Africa (excluding high income),MNA,2010,64.72621828
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Middle East & North Africa (excluding high income),MNA,2000,60.91027777
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Middle East & North Africa (excluding high income),MNA,1990,42.34131247
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Middle East & North Africa (IDA & IBRD),TMN,2010,64.87869397
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Middle East & North Africa (IDA & IBRD),TMN,2000,61.01571209
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Middle East & North Africa (IDA & IBRD),TMN,1990,42.34131247
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,MIC,MIC,2019,65.463844
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,MIC,MIC,2000,61.93774599
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,North America,NAC,2019,73.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,North America,NAC,2010,76.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,North America,NAC,2000,73.51426428
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,North America,NAC,1990,70.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,OECD members,OED,2010,74.54711106
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,OECD members,OED,1990,68.88008509
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Other small states,OSS,2010,38.66356104
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Other small states,OSS,2000,33.55287893
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,PST,PST,2010,75.06015548
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,PST,PST,2000,71.68812185
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,PRE,PRE,2019,29.83101014
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,PRE,PRE,2010,22.56337364
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,PRE,PRE,2000,19.67391722
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,PRE,PRE,1990,10.31386065
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Small states,SST,2010,43.68262109
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Small states,SST,2000,34.54137077
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,South Asia,SAS,2019,61.44383627
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,South Asia,SAS,2010,51.97028502
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,South Asia,SAS,2000,45.33895431
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,South Asia,SAS,1990,40.83424606
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,South Asia (IDA & IBRD),TSA,2019,61.44383627
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,South Asia (IDA & IBRD),TSA,2010,51.97028502
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,South Asia (IDA & IBRD),TSA,2000,45.33895431
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,South Asia (IDA & IBRD),TSA,1990,40.83424606
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Sub-Saharan Africa,SSF,2019,32.73022078
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Sub-Saharan Africa,SSF,2010,23.77153112
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Sub-Saharan Africa,SSF,2000,22.25143149
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Sub-Saharan Africa,SSF,1990,15.43656353
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Sub-Saharan Africa (excluding high income),SSA,2019,32.73022078
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Sub-Saharan Africa (excluding high income),SSA,2010,23.77153112
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Sub-Saharan Africa (excluding high income),SSA,2000,22.25143149
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Sub-Saharan Africa (excluding high income),SSA,1990,15.43656353
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,2019,32.73022078
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,2010,23.77153112
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,2000,22.25143149
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,1990,15.43656353
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Upper middle income,UMC,2019,78.90083257
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Upper middle income,UMC,2000,81.77040476
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,World,WLD,2019,62.81884373
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,World,WLD,2010,55.89680085
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,World,WLD,2000,60.62396332
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Afghanistan,AFG,2016,22.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Afghanistan,AFG,2015,22.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Afghanistan,AFG,2011,21.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Afghanistan,AFG,2010,21.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Afghanistan,AFG,2008,22.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Afghanistan,AFG,2006,18.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Afghanistan,AFG,2005,13.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Afghanistan,AFG,2003,10.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Afghanistan,AFG,2000,5.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Albania,ALB,2018,46
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Albania,ALB,2009,69.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Albania,ALB,2005,60.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Albania,ALB,2002,75.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Albania,ALB,2000,57.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Algeria,DZA,2019,53.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Algeria,DZA,2013,57.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Algeria,DZA,2006,61.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Algeria,DZA,2002,57
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Algeria,DZA,2000,64
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Algeria,DZA,1995,56.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Algeria,DZA,1992,50.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Algeria,DZA,1987,35.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Angola,AGO,2016,13.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Angola,AGO,2009,20
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Angola,AGO,2001,6.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Angola,AGO,1996,8.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Antigua and Barbuda,ATG,1988,52.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Antigua and Barbuda,ATG,1981,48.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Argentina,ARG,2020,70.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Argentina,ARG,2013,72.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Armenia,ARM,2016,57.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Armenia,ARM,2010,54.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Armenia,ARM,2005,53.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Armenia,ARM,2000,60.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Armenia,ARM,1991,56
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Australia,AUS,2016,66.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Australia,AUS,2012,67.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Australia,AUS,2009,62
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Australia,AUS,2006,65.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Australia,AUS,1986,76.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Austria,AUT,2013,65.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Austria,AUT,2009,69.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Austria,AUT,1996,51
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Azerbaijan,AZE,2011,54.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Azerbaijan,AZE,2006,51.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Azerbaijan,AZE,2001,55.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Azerbaijan,AZE,2000,55.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,"Bahamas, The",BHS,1988,61.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bahrain,BHR,2000,53.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bahrain,BHR,1995,61.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bahrain,BHR,1989,53.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,2019,62.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,2018,61.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,2016,62.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,2014,62.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,2013,61.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,2011,61.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,2007,55.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,2004,58.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,2001,50.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,2000,54.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,1997,49.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,1994,44.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,1991,39.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,1989,31.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,1986,25.3
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,1984,19.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,1981,18.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,1980,12.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Bangladesh,BGD,1976,7.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Barbados,BRB,2012,59.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Barbados,BRB,1988,55
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Barbados,BRB,1981,46.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Belarus,BLR,2019,52.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Belarus,BLR,2017,71.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Belarus,BLR,2012,63.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Belarus,BLR,2005,72.6
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Belarus,BLR,1995,50.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Belgium,BEL,2018,66.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Belgium,BEL,2013,66.8
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Belgium,BEL,2009,73.7
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Belgium,BEL,1992,78.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Belgium,BEL,1983,81
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Belgium,BEL,1976,87
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Belgium,BEL,1966,72
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Belize,BLZ,2016,51.4
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Belize,BLZ,2011,55.2
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Belize,BLZ,1999,56.1
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Belize,BLZ,1991,46.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Benin,BEN,2018,15.5
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Benin,BEN,2014,17.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Benin,BEN,2012,12.9
"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,Benin,BEN,2006,17
